,Unnamed: 0,uid,player_idx,launch_id,mech,period,contr_nrmd,contr_oth_nrmd,pool_nrmd,action,offer,reward,pool,others_action_mean,others_offer_mean,completed,cluster
1212,1212,15175221_p2,2,15175221,Mixed Baseline Exp 1,13,0.9523809956314904,0.7142857264499277,0.0280054879188537,2.0,2.0999999046325684,0.0999999046325683,5.601097583770752,0.6666666666666666,1.1666666467984517,True,2
1213,1213,15175221_p2,2,15175221,Mixed Baseline Exp 1,14,0.9523809956314904,0.7142857264499277,0.0280054879188537,2.0,2.0999999046325684,0.0999999046325683,5.601097583770752,0.6666666666666666,1.1666666467984517,True,2
1214,1214,15175221_p2,2,15175221,Mixed Baseline Exp 1,15,0.9523809956314904,0.3571428632249638,0.0280054879188537,2.0,2.0999999046325684,0.0999999046325683,5.601097583770752,0.3333333333333333,1.1666666467984517,True,2
1215,1215,15175221_p2,2,15175221,Mixed Baseline Exp 1,16,0.5194805323484478,0.8163265147242933,0.0210054874420166,1.0,1.924999952316284,0.9249999523162842,4.20109748840332,0.3333333333333333,0.7583333253860474,True,2
1216,1216,15175221_p2,2,15175221,Mixed Baseline Exp 1,17,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1217,1217,15175221_p2,2,15175221,Mixed Baseline Exp 1,18,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1218,1218,15175221_p2,2,15175221,Mixed Baseline Exp 1,19,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1219,1219,15175221_p2,2,15175221,Mixed Baseline Exp 1,20,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1220,1220,15175221_p2,2,15175221,Mixed Baseline Exp 1,21,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1221,1221,15175221_p2,2,15175221,Mixed Baseline Exp 1,22,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1222,1222,15175221_p2,2,15175221,Mixed Baseline Exp 1,23,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1223,1223,15175221_p2,2,15175221,Mixed Baseline Exp 1,24,0.9523809956314904,0.9523809956314904,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.3333333333333333,0.5833333134651184,True,2
1224,1224,15175221_p2,2,15175221,Mixed Baseline Exp 1,25,0.9523809956314904,0.0,0.0140054881572723,1.0,1.0499999523162842,0.0499999523162841,2.801097631454468,0.0,0.5833333134651184,True,2
1225,1225,15175221_p2,2,15175221,Mixed Baseline Exp 1,26,0.0,0.0,0.0070054882764816,0.0,0.8750999569892883,0.8750999569892883,1.4010976552963257,0.0,0.1749999970197676,True,2
1226,1226,15175221_p2,2,15175221,Mixed Baseline Exp 1,27,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1227,1227,15175221_p2,2,15175221,Mixed Baseline Exp 1,28,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1228,1228,15175221_p2,2,15175221,Mixed Baseline Exp 1,29,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1229,1229,15175221_p2,2,15175221,Mixed Baseline Exp 1,30,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1230,1230,15175221_p2,2,15175221,Mixed Baseline Exp 1,31,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1231,1231,15175221_p2,2,15175221,Mixed Baseline Exp 1,32,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1232,1232,15175221_p2,2,15175221,Mixed Baseline Exp 1,33,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1233,1233,15175221_p2,2,15175221,Mixed Baseline Exp 1,34,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1234,1234,15175221_p2,2,15175221,Mixed Baseline Exp 1,35,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1235,1235,15175221_p2,2,15175221,Mixed Baseline Exp 1,36,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1236,1236,15175221_p2,2,15175221,Mixed Baseline Exp 1,37,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1237,1237,15175221_p2,2,15175221,Mixed Baseline Exp 1,38,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1238,1238,15175221_p2,2,15175221,Mixed Baseline Exp 1,39,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1239,1239,15175221_p2,2,15175221,Mixed Baseline Exp 1,40,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,2
1240,1240,15175221_p3,3,15175221,Mixed Baseline Exp 1,1,0.5000030136290037,0.4933363067806169,1.0,25.0,49.999698638916016,24.999698638916016,200.0,24.666666666666668,49.999698638916016,True,1
1241,1241,15175221_p3,3,15175221,Mixed Baseline Exp 1,2,0.4881550503249749,0.4874922204176014,0.6930059814453124,17.0,34.82500076293945,17.825000762939453,138.6011962890625,20.33333333333333,34.59169896443685,True,1
1242,1242,15175221_p3,3,15175221,Mixed Baseline Exp 1,3,0.5088062774242028,0.4393761030240121,0.5460054779052733,13.0,25.549999237060547,12.549999237060549,109.20109558105467,16.333333333333332,27.88333257039388,True,1
1243,1243,15175221_p3,3,15175221,Mixed Baseline Exp 1,4,0.5012531615859007,0.130177160408633,0.4340054702758789,10.0,19.94999885559082,9.94999885559082,86.80109405517578,2.0,22.283332188924152,True,1
1244,1244,15175221_p3,3,15175221,Mixed Baseline Exp 1,5,0.5102040717026832,0.4444444516528674,0.1120054912567138,5.0,9.800000190734863,4.800000190734863,22.401098251342773,2.0,4.199999888737996,True,1
1245,1245,15175221_p3,3,15175221,Mixed Baseline Exp 1,6,0.3686636139125356,0.6700545756140683,0.0770054912567138,2.0,5.424999713897705,3.424999713897705,15.401098251342772,2.333333333333333,3.325000047683716,True,1
1246,1246,15175221_p3,3,15175221,Mixed Baseline Exp 1,7,0.3361344645567329,0.4812756091759451,0.0630054903030395,1.0,2.9749999046325684,1.9749999046325684,12.60109806060791,1.3333333333333333,3.2083332538604736,True,1
1247,1247,15175221_p3,3,15175221,Mixed Baseline Exp 1,8,0.6349206637543269,0.7163207539694426,0.0350054883956909,1.0,1.5749999284744265,0.5749999284744263,7.001097679138184,1.3333333333333333,1.8083332379659016,True,1
1248,1248,15175221_p3,3,15175221,Mixed Baseline Exp 1,9,0.6349206637543269,0.7163207539694426,0.0350054883956909,1.0,1.5749999284744265,0.5749999284744263,7.001097679138184,1.3333333333333333,1.8083332379659016,True,1
1249,1249,15175221_p3,3,15175221,Mixed Baseline Exp 1,10,0.6349206637543269,0.7163207539694426,0.0350054883956909,1.0,1.5749999284744265,0.5749999284744263,7.001097679138184,1.3333333333333333,1.8083332379659016,True,1
1250,1250,15175221_p3,3,15175221,Mixed Baseline Exp 1,11,0.6349206637543269,0.7163207539694426,0.0350054883956909,1.0,1.5749999284744265,0.5749999284744263,7.001097679138184,1.3333333333333333,1.8083332379659016,True,1
1251,1251,15175221_p3,3,15175221,Mixed Baseline Exp 1,12,0.0,0.7163207539694426,0.0350054883956909,0.0,1.5749999284744265,1.5749999284744265,7.001097679138184,1.3333333333333333,1.8083332379659016,True,1
1252,1252,15175221_p3,3,15175221,Mixed Baseline Exp 1,13,0.0,0.0,0.0280054879188537,0.0,0.699999988079071,0.699999988079071,5.601097583770752,1.3333333333333333,1.6333332856496174,True,1
1253,1253,15175221_p3,3,15175221,Mixed Baseline Exp 1,14,0.0,0.0,0.0280054879188537,0.0,0.699999988079071,0.699999988079071,5.601097583770752,1.3333333333333333,1.6333332856496174,True,1
1254,1254,15175221_p3,3,15175221,Mixed Baseline Exp 1,15,0.0,0.0,0.0280054879188537,0.0,0.699999988079071,0.699999988079071,5.601097583770752,1.0,1.6333332856496174,True,1
1255,1255,15175221_p3,3,15175221,Mixed Baseline Exp 1,16,0.0,0.0,0.0210054874420166,0.0,0.5249999761581421,0.5249999761581421,4.20109748840332,0.6666666666666666,1.224999984105428,True,1
1256,1256,15175221_p3,3,15175221,Mixed Baseline Exp 1,17,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1257,1257,15175221_p3,3,15175221,Mixed Baseline Exp 1,18,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1258,1258,15175221_p3,3,15175221,Mixed Baseline Exp 1,19,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1259,1259,15175221_p3,3,15175221,Mixed Baseline Exp 1,20,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1260,1260,15175221_p3,3,15175221,Mixed Baseline Exp 1,21,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1261,1261,15175221_p3,3,15175221,Mixed Baseline Exp 1,22,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1262,1262,15175221_p3,3,15175221,Mixed Baseline Exp 1,23,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1263,1263,15175221_p3,3,15175221,Mixed Baseline Exp 1,24,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.6666666666666666,0.8166666328907013,True,1
1264,1264,15175221_p3,3,15175221,Mixed Baseline Exp 1,25,0.0,0.0,0.0140054881572723,0.0,0.3499999940395355,0.3499999940395355,2.801097631454468,0.3333333333333333,0.8166666328907013,True,1
1265,1265,15175221_p3,3,15175221,Mixed Baseline Exp 1,26,0.0,0.0,0.0070054882764816,0.0,0.1749999970197677,0.1749999970197677,1.4010976552963257,0.0,0.4083666503429413,True,1
1266,1266,15175221_p3,3,15175221,Mixed Baseline Exp 1,27,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1267,1267,15175221_p3,3,15175221,Mixed Baseline Exp 1,28,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1268,1268,15175221_p3,3,15175221,Mixed Baseline Exp 1,29,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1269,1269,15175221_p3,3,15175221,Mixed Baseline Exp 1,30,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1270,1270,15175221_p3,3,15175221,Mixed Baseline Exp 1,31,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1271,1271,15175221_p3,3,15175221,Mixed Baseline Exp 1,32,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1272,1272,15175221_p3,3,15175221,Mixed Baseline Exp 1,33,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1273,1273,15175221_p3,3,15175221,Mixed Baseline Exp 1,34,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1274,1274,15175221_p3,3,15175221,Mixed Baseline Exp 1,35,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1275,1275,15175221_p3,3,15175221,Mixed Baseline Exp 1,36,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1276,1276,15175221_p3,3,15175221,Mixed Baseline Exp 1,37,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1277,1277,15175221_p3,3,15175221,Mixed Baseline Exp 1,38,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1278,1278,15175221_p3,3,15175221,Mixed Baseline Exp 1,39,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1279,1279,15175221_p3,3,15175221,Mixed Baseline Exp 1,40,0.0,0.0,4.99999988824125e-05,0.0,0.002199999988079,0.002199999988079,0.0099999997764825,0.0,0.002199999988079,True,1
1280,1280,17017594_p0,0,17017594,Mixed Baseline Exp 1,1,0.5000030136290037,0.6000036163548045,1.0,25.0,49.999698638916016,24.999698638916016,200.0,30.0,49.999698638916016,True,2
1281,1281,17017594_p0,0,17017594,Mixed Baseline Exp 1,2,0.6644518272425249,0.6264365863206112,0.8050060272216797,25.0,37.625,12.625,161.00120544433594,26.33333333333333,41.12503306070963,True,2
1282,1282,17017594_p0,0,17017594,Mixed Baseline Exp 1,3,0.5602240776633879,0.6312830821017564,0.7280055236816406,20.0,35.70000076293945,15.700000762939451,145.60110473632812,23.666666666666668,36.63333257039388,True,2
1283,1283,17017594_p0,0,17017594,Mixed Baseline Exp 1,4,0.6683375274820741,0.6834335964681356,0.6370055770874025,20.0,29.924999237060547,9.924999237060549,127.40111541748048,22.33333333333333,32.491665522257485,True,2
1284,1284,17017594_p0,0,17017594,Mixed Baseline Exp 1,5,0.7185629117686908,0.656661474715067,0.6090055847167969,21.0,29.224998474121094,8.224998474121094,121.80111694335938,20.33333333333333,30.85833168029785,True,2
1285,1285,17017594_p0,0,17017594,Mixed Baseline Exp 1,6,0.6884681764288996,0.6388729655954513,0.5740055847167969,20.0,29.049999237060547,9.049999237060549,114.80111694335938,18.33333333333333,28.583332061767575,True,2
1286,1286,17017594_p0,0,17017594,Mixed Baseline Exp 1,7,0.7373271889400922,0.6141330307473402,0.5250056076049805,20.0,27.125,7.125,105.0011215209961,16.0,25.958332697550457,True,2
1287,1287,17017594_p0,0,17017594,Mixed Baseline Exp 1,8,0.7722007835741784,0.6333200005011101,0.4760055923461914,20.0,25.89999961853028,5.899999618530273,95.20111846923828,14.666666666666666,23.099999745686848,True,2
1288,1288,17017594_p0,0,17017594,Mixed Baseline Exp 1,9,0.7936508296929086,0.5829228448943155,0.4480055999755859,20.0,25.19999885559082,5.19999885559082,89.60111999511719,12.666666666666666,21.46666590372721,True,2
1289,1289,17017594_p0,0,17017594,Mixed Baseline Exp 1,10,0.8281573629779281,0.6431779160481936,0.4060055923461914,20.0,24.14999961853028,4.149999618530273,81.20111846923828,12.333333333333334,19.01666641235352,True,2
1290,1290,17017594_p0,0,17017594,Mixed Baseline Exp 1,11,0.6673618777190161,0.6515475065240527,0.3990055847167968,16.0,23.974998474121094,7.974998474121094,79.80111694335938,12.333333333333334,18.60833295186361,True,2
1291,1291,17017594_p0,0,17017594,Mixed Baseline Exp 1,12,0.7326007189516486,0.6755796287098191,0.3710055541992187,15.0,20.475000381469727,5.475000381469727,74.20111083984375,12.333333333333334,17.90833346048991,True,2
1292,1292,17017594_p0,0,17017594,Mixed Baseline Exp 1,13,0.7142857003837566,0.665806579088123,0.3640055465698242,14.0,19.600000381469727,5.600000381469727,72.80110931396484,12.0,17.733332633972168,True,2
